Date,Time,Power (FFT),Power (dBFS),Power (dBm),Tsys (K),Tsys0 (K),Tsource (K),Tb (K),Tsky (K),Sν (Jy),σTsys (K),σSsys (Jy),ΩA (sr),ΩS (sr),RA,Dec,l,b,Az,El,Vbcrs,Vlsr,Solar Flux (Jy),Air Temp (C),Sensor 1,Sensor 2,UTC,Az (Rot),El (Rot),Az Off (Rot),El Off (Rot),
2025-07-24,16:08:04.666,0.00011775341408792883,-39.29026412963867,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.73051452636719,57.09709930419922,-24.428857803344727,-20.29544448852539,0,10,0,0,2025-07-24T20:08:04.666Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:08:05.702,0.00011840488150482997,-39.26630401611328,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.73615264892578,57.09980010986328,-24.428878784179688,-20.295467376708984,0,10,0,0,2025-07-24T20:08:05.702Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:08:06.767,0.00011843918036902323,-39.265045166015625,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.74179077148438,57.10249710083008,-24.42890167236328,-20.295490264892578,0,10,0,0,2025-07-24T20:08:06.767Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:08:07.803,0.00011916651419596747,-39.23845672607422,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.74742889404297,57.105194091796875,-24.42892074584961,-20.295509338378906,0,10,0,0,2025-07-24T20:08:07.803Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:08:08.828,0.00011850661394419149,-39.2625732421875,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.75306701660156,57.10789489746094,-24.428943634033203,-20.2955322265625,0,10,0,0,2025-07-24T20:08:08.828Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:08:09.855,0.00011976096720900387,-39.21684646606445,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.75870513916016,57.110591888427734,-24.428964614868164,-20.295551300048828,0,10,0,0,2025-07-24T20:08:09.855Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:08:10.941,0.00011932741472264752,-39.23259735107422,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.76435089111328,57.11328887939453,-24.428987503051758,-20.295574188232422,0,10,0,0,2025-07-24T20:08:10.941Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:08:11.922,0.00011847944551846012,-39.26356887817383,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.76998901367188,57.11598587036133,-24.429006576538086,-20.29559326171875,0,10,0,0,2025-07-24T20:08:11.922Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:08:12.969,0.00011835499753942713,-39.26813507080078,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.77562713623047,57.11868667602539,-24.42902946472168,-20.295616149902344,0,10,0,0,2025-07-24T20:08:12.969Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:08:14.012,0.00011863504914799705,-39.257869720458984,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.7812728881836,57.12138366699219,-24.42905044555664,-20.295639038085938,0,10,0,0,2025-07-24T20:08:14.012Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:08:15.082,0.00011869385343743488,-39.25571823120117,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.78691864013672,57.124080657958984,-24.429073333740234,-20.29566192626953,0,10,0,0,2025-07-24T20:08:15.082Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:08:16.112,0.00011896534851985052,-39.24579620361328,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.79255676269531,57.12677764892578,-24.429096221923828,-20.295684814453125,0,10,0,0,2025-07-24T20:08:16.112Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:08:17.162,0.00011866517888847739,-39.25676727294922,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.79820251464844,57.12947082519531,-24.429115295410156,-20.295703887939453,0,10,0,0,2025-07-24T20:08:17.162Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:08:18.185,0.00011831031588371843,-39.269775390625,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.80384826660156,57.13216781616211,-24.42913818359375,-20.295726776123047,0,10,0,0,2025-07-24T20:08:18.185Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:08:19.217,0.000119043979793787,-39.24292755126953,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.80949401855469,57.134864807128906,-24.42915916442871,-20.295745849609375,0,10,0,0,2025-07-24T20:08:19.217Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:08:20.244,0.00011921267287107185,-39.23677444458008,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.81513977050781,57.1375617980957,-24.429182052612305,-20.29576873779297,0,10,0,0,2025-07-24T20:08:20.244Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:08:21.280,0.00011907168664038181,-39.24191665649414,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.82079315185547,57.140254974365234,-24.429203033447266,-20.295791625976562,0,10,0,0,2025-07-24T20:08:21.280Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:08:22.302,0.00011950937914662063,-39.22597885131836,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.8264389038086,57.14295196533203,-24.429224014282227,-20.29581069946289,0,10,0,0,2025-07-24T20:08:22.302Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:08:23.331,0.00011841015657410026,-39.266109466552734,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.83208465576172,57.14564895629883,-24.429244995117188,-20.295833587646484,0,10,0,0,2025-07-24T20:08:23.331Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:08:24.358,0.00011858574725920334,-39.259674072265625,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.83773803710938,57.14834213256836,-24.42926788330078,-20.295856475830078,0,10,0,0,2025-07-24T20:08:24.358Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:08:25.401,0.00011793719022534788,-39.28349304199219,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.8433837890625,57.151039123535156,-24.429288864135742,-20.295875549316406,0,10,0,0,2025-07-24T20:08:25.401Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:08:26.436,0.00011778080079238862,-39.28925323486328,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.84903717041016,57.15373229980469,-24.429311752319336,-20.2958984375,0,10,0,0,2025-07-24T20:08:26.436Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:08:27.483,0.00011906155850738287,-39.24228286743164,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.86034393310547,57.159122467041016,-24.429353713989258,-20.295940399169922,0,10,0,0,2025-07-24T20:08:27.483Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:08:28.531,0.00011907290172530338,-39.24187088012695,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.86599731445312,57.16181564331055,-24.42937660217285,-20.295963287353516,0,10,0,0,2025-07-24T20:08:28.531Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:08:29.598,0.0001189042886835523,-39.248023986816406,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.87165069580078,57.16450881958008,-24.429397583007812,-20.29598617553711,0,10,0,0,2025-07-24T20:08:29.598Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:08:30.632,0.00011914431524928659,-39.23926544189453,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.87730407714844,57.16720199584961,-24.429420471191406,-20.296009063720703,0,10,0,0,2025-07-24T20:08:30.632Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:08:31.654,0.00011903416452696547,-39.243282318115234,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.88296508789062,57.16989517211914,-24.429439544677734,-20.29602813720703,0,10,0,0,2025-07-24T20:08:31.654Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:08:32.678,0.00011897811782546341,-39.245330810546875,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.88861846923828,57.17258834838867,-24.429462432861328,-20.296051025390625,0,10,0,0,2025-07-24T20:08:32.678Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:08:33.703,0.00011920367978746071,-39.23710250854492,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.89427947998047,57.1752815246582,-24.42948341369629,-20.296070098876953,0,10,0,0,2025-07-24T20:08:33.703Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:08:34.732,0.00011829836876131594,-39.27021408081055,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.89993286132812,57.177974700927734,-24.429506301879883,-20.296092987060547,0,10,0,0,2025-07-24T20:08:34.732Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:08:35.754,0.00011829714640043676,-39.27025604248047,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.90559387207031,57.180667877197266,-24.429527282714844,-20.29611587524414,0,10,0,0,2025-07-24T20:08:35.754Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:08:36.776,0.00011834337055915967,-39.26856231689453,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.9112548828125,57.1833610534668,-24.429550170898438,-20.296138763427734,0,10,0,0,2025-07-24T20:08:36.776Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:08:37.803,0.00011829930008389056,-39.270179748535156,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.91691589355469,57.18605422973633,-24.429569244384766,-20.296157836914062,0,10,0,0,2025-07-24T20:08:37.803Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:08:38.827,0.0001182512060040608,-39.27194595336914,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.92257690429688,57.188743591308594,-24.42959213256836,-20.296180725097656,0,10,0,0,2025-07-24T20:08:38.827Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:08:39.849,0.0001192324998555705,-39.236053466796875,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.92823791503906,57.191436767578125,-24.429615020751953,-20.29620361328125,0,10,0,0,2025-07-24T20:08:39.849Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:08:40.875,0.00011815781181212515,-39.27537536621094,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.93389892578125,57.194129943847656,-24.429636001586914,-20.296222686767578,0,10,0,0,2025-07-24T20:08:40.875Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:08:41.898,0.00011715969594661146,-39.312217712402344,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.93955993652344,57.19681930541992,-24.429658889770508,-20.296245574951172,0,10,0,0,2025-07-24T20:08:41.898Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:08:42.928,0.00011802146036643535,-39.280391693115234,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.94522857666016,57.19951248168945,-24.429677963256836,-20.2962646484375,0,10,0,0,2025-07-24T20:08:42.928Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:08:43.977,0.0001177479571197182,-39.29046630859375,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.95088958740234,57.20220184326172,-24.42970085144043,-20.296287536621094,0,10,0,0,2025-07-24T20:08:43.977Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:08:45.015,0.00011878351506311446,-39.252437591552734,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.95655822753906,57.20489501953125,-24.42972183227539,-20.296310424804688,0,10,0,0,2025-07-24T20:08:45.015Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:08:46.049,0.00011907105363206938,-39.241939544677734,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.96221923828125,57.207584381103516,-24.429744720458984,-20.29633331298828,0,10,0,0,2025-07-24T20:08:46.049Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:08:47.072,0.00011901667312486097,-39.24392318725586,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.96788787841797,57.21027374267578,-24.429765701293945,-20.29635238647461,0,10,0,0,2025-07-24T20:08:47.072Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:08:48.104,0.00011874744814122096,-39.25375747680664,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.97355651855469,57.21296310424805,-24.429786682128906,-20.296375274658203,0,10,0,0,2025-07-24T20:08:48.104Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:08:49.127,0.00011920781980734318,-39.23695373535156,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.9792251586914,57.21565628051758,-24.429807662963867,-20.29639434814453,0,10,0,0,2025-07-24T20:08:49.127Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:08:50.158,0.00011878215445904061,-39.25248718261719,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.98489379882812,57.218345642089844,-24.42983055114746,-20.296417236328125,0,10,0,0,2025-07-24T20:08:50.158Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:08:51.179,0.00011899106175405905,-39.24485778808594,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.99056243896484,57.22103500366211,-24.429853439331055,-20.29644012451172,0,10,0,0,2025-07-24T20:08:51.179Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:08:52.204,0.00011882279068231583,-39.25100326538086,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.9962387084961,57.223724365234375,-24.429874420166016,-20.296463012695312,0,10,0,0,2025-07-24T20:08:52.204Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:08:53.244,0.00011955519585171714,-39.22431564331055,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,128.0019073486328,57.22641372680664,-24.429895401000977,-20.29648208618164,0,10,0,0,2025-07-24T20:08:53.244Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:08:54.307,0.00011930641630897298,-39.233360290527344,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,128.00758361816406,57.229103088378906,-24.429916381835938,-20.296504974365234,0,10,0,0,2025-07-24T20:08:54.307Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:08:55.340,0.00011813722085207701,-39.27613067626953,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,128.01324462890625,57.231788635253906,-24.42993927001953,-20.296527862548828,0,10,0,0,2025-07-24T20:08:55.340Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:08:56.381,0.00011863997497130185,-39.2576904296875,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,128.0189208984375,57.23447799682617,-24.429960250854492,-20.296546936035156,0,10,0,0,2025-07-24T20:08:56.381Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:08:57.422,0.00011884880950674415,-39.25005340576172,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,128.02459716796875,57.23716735839844,-24.429983139038086,-20.29656982421875,0,10,0,0,2025-07-24T20:08:57.422Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:08:58.513,0.00011920544784516096,-39.237037658691406,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,128.03594970703125,57.2425422668457,-24.430025100708008,-20.296611785888672,0,10,0,0,2025-07-24T20:08:58.513Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:08:59.568,0.00011931402696063742,-39.23308563232422,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,128.0416259765625,57.24523162841797,-24.43004608154297,-20.296634674072266,0,10,0,0,2025-07-24T20:08:59.568Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:09:00.612,0.00011869444279000163,-39.25569534301758,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,128.04730224609375,57.24791717529297,-24.430068969726562,-20.29665756225586,0,10,0,0,2025-07-24T20:09:00.612Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:09:01.658,0.00011856899072881788,-39.26028823852539,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,128.052978515625,57.250606536865234,-24.430089950561523,-20.296676635742188,0,10,0,0,2025-07-24T20:09:01.658Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:09:02.705,0.0001190622933791019,-39.24225616455078,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,128.0586700439453,57.253292083740234,-24.430112838745117,-20.29669952392578,0,10,0,0,2025-07-24T20:09:02.705Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:09:03.726,0.0001188148744404316,-39.25129318237305,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,128.06434631347656,57.255977630615234,-24.430133819580078,-20.296722412109375,0,10,0,0,2025-07-24T20:09:03.726Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:09:04.753,0.00011933118366869166,-39.232460021972656,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,128.0700225830078,57.2586669921875,-24.43015480041504,-20.296741485595703,0,10,0,0,2025-07-24T20:09:04.753Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:09:05.785,0.00011810781870735809,-39.27721405029297,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,128.07569885253906,57.2613525390625,-24.430177688598633,-20.296764373779297,0,10,0,0,2025-07-24T20:09:05.785Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:09:06.863,0.00011885875574080274,-39.24968719482422,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,128.08139038085938,57.2640380859375,-24.430198669433594,-20.29678726196289,0,10,0,0,2025-07-24T20:09:06.863Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:09:07.891,0.00011894539056811482,-39.246524810791016,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,128.08706665039062,57.2667236328125,-24.430221557617188,-20.296810150146484,0,10,0,0,2025-07-24T20:09:07.891Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:09:08.924,0.00011886430729646236,-39.24948501586914,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,128.09275817871094,57.2694091796875,-24.43024253845215,-20.296829223632812,0,10,0,0,2025-07-24T20:09:08.924Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:09:09.949,0.00011840254592243582,-39.266387939453125,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,128.0984344482422,57.2720947265625,-24.43026351928711,-20.296852111816406,0,10,0,0,2025-07-24T20:09:09.949Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:09:10.988,0.00011823990644188598,-39.27235794067383,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,128.1041259765625,57.2747802734375,-24.43028450012207,-20.296871185302734,0,10,0,0,2025-07-24T20:09:10.988Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:09:12.009,0.00011846079723909497,-39.264251708984375,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,128.10980224609375,57.2774658203125,-24.430307388305664,-20.296894073486328,0,10,0,0,2025-07-24T20:09:12.009Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:09:13.044,0.00011879896919708699,-39.25187301635742,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,128.11549377441406,57.2801513671875,-24.430328369140625,-20.296916961669922,0,10,0,0,2025-07-24T20:09:13.044Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:09:14.096,0.00011928904859814793,-39.23399353027344,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,128.12118530273438,57.2828369140625,-24.43035125732422,-20.296939849853516,0,10,0,0,2025-07-24T20:09:14.096Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:09:15.122,0.00011926517618121579,-39.23486328125,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,128.1268768310547,57.2855224609375,-24.43037223815918,-20.296958923339844,0,10,0,0,2025-07-24T20:09:15.122Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:09:16.147,0.00011918805830646306,-39.2376708984375,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,128.13255310058594,57.288204193115234,-24.43039321899414,-20.296981811523438,0,10,0,0,2025-07-24T20:09:16.147Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:09:17.218,0.00011851132148876786,-39.26240158081055,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,128.13824462890625,57.290889739990234,-24.430416107177734,-20.29700469970703,0,10,0,0,2025-07-24T20:09:17.218Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:09:18.213,0.00011871360038639978,-39.2549934387207,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,128.14393615722656,57.29357147216797,-24.430437088012695,-20.29702377319336,0,10,0,0,2025-07-24T20:09:18.213Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:09:19.239,0.00011871434981003404,-39.254966735839844,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,128.14962768554688,57.29625701904297,-24.43045997619629,-20.297046661376953,0,10,0,0,2025-07-24T20:09:19.239Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:09:20.266,0.00011858036305056885,-39.25987243652344,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,128.1553192138672,57.2989387512207,-24.43048095703125,-20.297069549560547,0,10,0,0,2025-07-24T20:09:20.266Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:09:21.332,0.00011855654884129763,-39.260746002197266,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,128.1610107421875,57.3016242980957,-24.43050193786621,-20.297088623046875,0,10,0,0,2025-07-24T20:09:21.332Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:09:22.357,0.0001186644658446312,-39.25679397583008,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,128.1667022705078,57.30430603027344,-24.430522918701172,-20.29711151123047,0,10,0,0,2025-07-24T20:09:22.357Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:09:23.407,0.0001176739897346124,-39.29319381713867,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,128.17239379882812,57.30698776245117,-24.430545806884766,-20.297134399414062,0,10,0,0,2025-07-24T20:09:23.407Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:09:24.443,0.00011838132923003286,-39.26716613769531,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,128.1781005859375,57.30967330932617,-24.430566787719727,-20.29715347290039,0,10,0,0,2025-07-24T20:09:24.443Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:09:25.497,0.00011805623944383115,-39.279109954833984,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,128.18948364257812,57.31503677368164,-24.430612564086914,-20.297199249267578,0,10,0,0,2025-07-24T20:09:25.497Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:09:26.546,0.00011819843348348513,-39.27388381958008,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,128.1951904296875,57.317718505859375,-24.430631637573242,-20.297218322753906,0,10,0,0,2025-07-24T20:09:26.546Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:09:27.569,0.00011817600898211822,-39.27470779418945,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,128.2008819580078,57.32040023803711,-24.430654525756836,-20.2972412109375,0,10,0,0,2025-07-24T20:09:27.569Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:09:28.634,0.00011913242633454502,-39.23970031738281,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,128.2065887451172,57.323081970214844,-24.430675506591797,-20.297264099121094,0,10,0,0,2025-07-24T20:09:28.634Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:09:29.670,0.00011807860573753715,-39.27828598022461,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,128.2122802734375,57.32576370239258,-24.43069839477539,-20.297286987304688,0,10,0,0,2025-07-24T20:09:29.670Z,325.3699951171875,55.58000183105469,0,0,
