Date,Time,Power (FFT),Power (dBFS),Power (dBm),Tsys (K),Tsys0 (K),Tsource (K),Tb (K),Tsky (K),Sν (Jy),σTsys (K),σSsys (Jy),ΩA (sr),ΩS (sr),RA,Dec,l,b,Az,El,Vbcrs,Vlsr,Solar Flux (Jy),Air Temp (C),Sensor 1,Sensor 2,UTC,Az (Rot),El (Rot),Az Off (Rot),El Off (Rot),Unnamed: 32,X (Rot),Y (Rot),X (Target),Y (Target),X_offset,Y_offset
2025-07-03,14:12:30.401,0.000485754571855,-33.12451426188151,,,,,,19.484230041503903,,,,,,6.8742995262146,22.888427734375,192.5088806152344,10.427931785583496,224.7674560546875,72.69053649902344,-0.2652855515480041,-11.97364902496338,0,10,0,0,2025-07-03T18:12:30.401Z,179.5,77.27999877929688,-0.8769999742507935,0.3000000119209289,,0.11286171058669432,-12.719508765306376,-12.378513731550292,-12.194997106653155,13.052577215505515,1.270762405663211
2025-07-03,14:12:31.425,0.0004868238174822,-33.12632497151693,,,,,,19.484230041503903,,,,,,6.874300479888916,22.888427734375,192.5088806152344,10.42794132232666,224.7775726318359,72.68816375732422,-0.2653100490570068,-11.973672866821287,0,10,0,0,2025-07-03T18:12:31.425Z,179.9499969482422,77.27999877929688,-0.4339999854564667,0.3000000119209289,,0.011287016190066876,-12.71999629551232,-12.382398353152476,-12.194473349902687,13.052577215505515,1.270762405663211
2025-07-03,14:12:32.449,0.0004750094958581,-33.16503016153971,,,,,,19.484230041503903,,,,,,6.874300956726074,22.888425827026367,192.5088806152344,10.427950859069824,224.78770446777344,72.68578338623047,-0.2653345465660095,-11.9736967086792,0,10,0,0,2025-07-03T18:12:32.449Z,180.38999938964844,77.27999877929688,0.0089999996125698,0.3000000119209289,,-0.08803247862794719,-12.719701610919127,-12.386291999084802,-12.193950626160321,13.052577215505515,1.270762405663211
2025-07-03,14:12:33.473,0.0004747477069031,-33.19821039835612,,,,,,19.484230041503903,,,,,,6.874301910400391,22.888425827026367,192.50889587402344,10.427960395812988,224.79782104492188,72.68341064453125,-0.2653590440750122,-11.973721504211426,0,10,0,0,2025-07-03T18:12:33.473Z,180.8300018310547,77.27999877929688,0.4519999921321869,0.2989999949932098,,-0.18734625279682837,-12.718644222054433,-12.390176977099385,-12.193424901978897,13.052577215505515,1.270762405663211
2025-07-03,14:12:34.497,0.0004815470310859,-33.21398798624674,,,,,,19.484230041503903,,,,,,6.874302864074707,22.888423919677734,192.50889587402344,10.427969932556152,224.8079376220703,72.6810302734375,-0.2653835415840149,-11.973745346069336,0,10,0,0,2025-07-03T18:12:34.497Z,181.27999877929688,77.27999877929688,0.8949999809265137,0.296999990940094,,-0.2889032631956298,-12.716774002297912,-12.394067760261317,-12.192903481683098,13.052577215505515,1.270762405663211
2025-07-03,14:12:35.521,0.0004789074591826,-33.20215606689453,,,,,,19.484230041503903,,,,,,6.874303340911865,22.888423919677734,192.5089111328125,10.427979469299316,224.81805419921875,72.67864990234375,-0.2654080390930176,-11.973770141601562,0,10,0,0,2025-07-03T18:12:35.521Z,181.72000122070312,77.2699966430664,1.3380000591278076,0.2939999997615814,,-0.3885012495141945,-12.724171554172932,-12.397958722553469,-12.19238107648749,13.052577215505515,1.270762405663211
2025-07-03,14:12:37.569,0.0004774807894136,-33.1910400390625,,,,,,19.484230041503903,,,,,,6.874305248260498,22.8884220123291,192.5089111328125,10.427998542785645,224.83827209472656,72.67389678955078,-0.2654570341110229,-11.973817825317385,0,10,0,0,2025-07-03T18:12:37.569Z,181.6999969482422,77.16999816894531,1.3240000009536743,0.1949999928474426,,-0.3871033668760904,-12.824258604131334,-12.405732333177749,-12.19133130551783,13.052577215505515,1.270762405663211
2025-07-03,14:12:39.617,0.0004843264759983,-33.17608388264974,,,,,,19.484230041503903,,,,,,6.874306678771973,22.888418197631836,192.50892639160156,10.428017616271973,224.8584747314453,72.66913604736328,-0.2655060589313507,-11.973865509033203,0,10,0,0,2025-07-03T18:12:39.617Z,181.69000244140625,77.08000183105469,1.309999942779541,0.0949999988079071,,-0.38762096220302455,-12.914281077959147,-12.413509067418708,-12.190286163939982,13.052577215505515,1.270762405663211
2025-07-03,14:12:41.665,0.0004849894612561,-33.15057373046875,,,,,,19.484230041503903,,,,,,6.874308109283447,22.888416290283203,192.50894165039065,10.4280366897583,224.8786773681641,72.66437530517578,-0.2655550539493561,-11.97391414642334,0,10,0,0,2025-07-03T18:12:41.665Z,181.67999267578125,76.97000122070312,1.2970000505447388,-0.0049999998882412,,-0.38872180071452234,-13.024299414698893,-12.421286514596373,-12.18923708941348,13.052577215505515,1.270762405663211
2025-07-03,14:12:43.713,0.0004873085126746,-33.13236872355143,,,,,,19.484230041503903,,,,,,6.87431001663208,22.88841438293457,192.5089569091797,10.428055763244627,224.8988800048828,72.65961456298828,-0.2656040489673614,-11.97396183013916,0,10,0,0,2025-07-03T18:12:43.713Z,181.66000366210935,76.87999725341797,1.284000039100647,-0.1049999967217445,,-0.38684591110183986,-13.114398380978132,-12.429064672670151,-12.188184081362952,13.052577215505515,1.270762405663211
2025-07-03,14:12:46.785,0.0004865207883995,-33.12077204386393,,,,,,19.484230041503903,,,,,,6.874312400817871,22.888412475585938,192.50897216796875,10.42808437347412,224.92913818359375,72.6524658203125,-0.2656775116920471,-11.974034309387209,0,10,0,0,2025-07-03T18:12:46.785Z,181.6499938964844,76.77999877929688,1.2710000276565552,-0.2049999982118606,,-0.3875508193915206,-13.214420503188217,-12.44072922380156,-12.186612328889959,13.052577215505515,1.270762405663211
2025-07-03,14:12:48.833,0.0004831226542592,-33.14715321858724,,,,,,19.484230041503903,,,,,,6.874313831329346,22.888410568237305,192.50897216796875,10.42810344696045,224.9493103027344,72.647705078125,-0.2657265067100525,-11.974081993103027,0,10,0,0,2025-07-03T18:12:48.833Z,181.63999938964844,76.66999816894531,1.2580000162124634,-0.3050000071525574,,-0.388527267109392,-13.324440946510451,-12.448502718143853,-12.185556067007902,13.052577215505515,1.270762405663211
2025-07-03,14:12:50.881,0.0004823747731279,-33.16814295450846,,,,,,19.484230041503903,,,,,,6.87431526184082,22.888408660888672,192.5089874267578,10.428122520446776,224.9694671630859,72.64293670654297,-0.2657755017280578,-11.974130630493164,0,10,0,0,2025-07-03T18:12:50.881Z,181.22000122070312,76.68000030517578,0.8360000252723694,-0.3030000030994415,,-0.28882148334280966,-13.316924628692199,-12.456279343904757,-12.184504439537232,13.052577215505515,1.270762405663211
