Date,Time,Power (FFT),Power (dBFS),Power (dBm),Tsys (K),Tsys0 (K),Tsource (K),Tb (K),Tsky (K),Sν (Jy),σTsys (K),σSsys (Jy),ΩA (sr),ΩS (sr),RA,Dec,l,b,Az,El,Vbcrs,Vlsr,Solar Flux (Jy),Air Temp (C),Sensor 1,Sensor 2,UTC,Az (Rot),El (Rot),Az Off (Rot),El Off (Rot),Unnamed: 32,X (Rot),Y (Rot),X (Target),Y (Target),X_offset,Y_offset
2025-06-27,10:43:06.323,0.0002248749806312,-36.51815287272135,,,,,,2.7250540256500244,,,,,,23.38999938964844,58.814998626708984,111.80281829833984,-2.129568099975586,320.8924560546875,43.41448974609375,15.51008415222168,25.640460968017575,0,10,0,0,2025-06-27T14:43:06.323Z,320.7300109863281,43.09000015258789,-0.1500000059604644,-0.3000000119209289,,-34.08420750826309,34.427530431440815,-33.691040728423104,34.30932387840396,0.23691992389008476,0.4433759421563508
2025-06-27,10:43:13.592,0.0002618379949126,-35.88277689615885,,,,,,2.7250540256500244,,,,,,23.38999938964844,58.814998626708984,111.80281829833984,-2.129568099975586,320.8916931152344,43.397274017333984,15.510042190551758,25.640419006347656,0,10,0,0,2025-06-27T14:43:13.592Z,320.8699951171875,43.09000015258789,0.0,-0.3000000119209289,,-34.00458794706963,34.50589851339932,-33.707392148209316,34.320014503335564,0.23691992389008476,0.4433759421563508
2025-06-27,10:43:18.772,0.0002677896118257,-35.702597300211586,,,,,,2.7250540256500244,,,,,,23.38999938964844,58.814998626708984,111.80281829833984,-2.129568099975586,320.8912048339844,43.386512756347656,15.510015487670898,25.640392303466797,0,10,0,0,2025-06-27T14:43:18.772Z,321.0199890136719,43.09000015258789,0.1500000059604644,-0.3000000119209289,,-33.91893276853176,34.58969108100513,-33.71762184650206,34.32668948708454,0.23691992389008476,0.4433759421563508
2025-06-27,10:43:23.941,0.0002477297966834,-35.966540018717446,,,,,,2.7250540256500244,,,,,,23.38999938964844,58.814998626708984,111.80281829833984,-2.129568099975586,320.8907470703125,43.37575149536133,15.50998878479004,25.640365600585938,0,10,0,0,2025-06-27T14:43:23.941Z,321.1499938964844,43.08000183105469,0.3000000119209289,-0.3000000119209289,,-33.8536766245324,34.66863301319692,-33.727835933512985,34.333380467393724,0.23691992389008476,0.4433759421563508
2025-06-27,10:43:34.333,0.0002112314396072,-36.77516174316406,,,,,,2.7250540256500244,,,,,,23.38999938964844,58.814998626708984,111.80281829833984,-2.129568099975586,320.88983154296875,43.35423278808594,15.509936332702637,25.64031219482422,0,10,0,0,2025-06-27T14:43:34.333Z,321.3800048828125,43.06999969482422,0.449999988079071,-0.3000000119209289,,-33.730405915377176,34.80304484211138,-33.74826573792432,34.346757147756,0.23691992389008476,0.4433759421563508
2025-06-27,10:43:42.594,0.0002072119677904,-36.76824696858724,,,,,,2.7250540256500244,,,,,,23.38999938964844,58.814998626708984,111.80281829833984,-2.129568099975586,320.8890075683594,43.334861755371094,15.509888648986816,25.64026641845703,0,10,0,0,2025-06-27T14:43:42.594Z,321.3399963378906,43.18000030517578,0.449999988079071,-0.1500000059604644,,-33.65174605917661,34.70936276427778,-33.76666232936191,34.358795652107275,0.23691992389008476,0.4433759421563508
2025-06-27,10:43:48.807,0.0001948329008882,-37.070412953694664,,,,,,2.7250540256500244,,,,,,23.38999938964844,58.814998626708984,111.80281829833984,-2.129568099975586,320.88848876953125,43.32194900512695,15.509857177734377,25.640233993530273,0,10,0,0,2025-06-27T14:43:48.807Z,321.3399963378906,43.290000915527344,0.449999988079071,0.0,,-33.55014638583986,34.637819100830455,-33.77891129859536,34.36683577540371,0.23691992389008476,0.4433759421563508
2025-06-27,10:43:56.109,0.0001865299418568,-37.272457122802734,,,,,,2.7250540256500244,,,,,,23.38999938964844,58.814998626708984,111.80281829833984,-2.129568099975586,320.88787841796875,43.306880950927734,15.509819984436035,25.64019775390625,0,10,0,0,2025-06-27T14:43:56.109Z,321.3399963378906,43.470001220703125,0.449999988079071,0.1500000059604644,,-33.38427074164496,34.52056685262349,-33.79321072538575,34.376213440735185,0.23691992389008476,0.4433759421563508
2025-06-27,10:44:02.310,0.0001831753033911,-37.36821619669596,,,,,,2.7250540256500244,,,,,,23.38999938964844,58.814998626708984,111.80281829833984,-2.129568099975586,320.8873596191406,43.293968200683594,15.509788513183594,25.640165328979492,0,10,0,0,2025-06-27T14:44:02.310Z,321.3399963378906,43.59000015258789,0.449999988079071,0.3000000119209289,,-33.273947603544066,34.44227519897968,-33.80546505729263,34.38425064888823,0.23691992389008476,0.4433759421563508
2025-06-27,10:44:08.575,0.0001833176065701,-37.366509755452476,,,,,,2.7250540256500244,,,,,,23.38999938964844,58.814998626708984,111.80281829833984,-2.129568099975586,320.8867492675781,43.27890396118164,15.509751319885254,25.64012908935547,0,10,0,0,2025-06-27T14:44:08.575Z,321.3399963378906,43.70000076293945,0.449999988079071,0.449999988079071,,-33.17299820627028,34.37041992149093,-33.81976721063751,34.393622449919135,0.23691992389008476,0.4433759421563508
